Date,Open,High,Low,Close,Volume
2011-09-11,6138.06,6151.38,6118.64,6140.79,191337922
2011-09-12,6140.79,6140.79,6034.04,6037.25,188217218
2011-09-13,6037.25,6089.13,6037.25,6068.92,161469442
2011-09-14,6068.92,6089.8,6063.65,6071.52,171190341
2011-09-17,6071.52,6176.97,6071.52,6173.49,202984604
2011-09-18,6173.49,6181.21,6135.12,6144.35,160565647
2011-09-19,6144.35,6145.33,6106.9,6118.34,152611487
2011-09-20,6118.34,6151.9,6114.97,6144.27,169784531
2011-09-21,6144.27,6146.11,6118.66,6142.26,173693935
2011-09-25,6142.26,6142.26,6041.85,6083.37,161634677
2011-09-26,6083.37,6108.82,6046.61,6103.78,204812435
2011-09-27,6103.78,6146.32,6103.78,6128.47,215797687
2011-09-28,6128.47,6134.15,6103.73,6112.37,166566965
2011-10-01,6112.37,6121.01,6075.09,6116.71,211223112
2011-10-02,6116.71,6136.63,6087.54,6112.41,225390381
2011-10-03,6112.41,6112.41,6020.65,6024.39,218346130
2011-10-04,6024.39,6024.39,5945.76,5965.13,174016798
2011-10-05,5965.13,6010.48,5965.13,6002.09,163605959
2011-10-08,6002.09,6086.67,6001.29,6084.55,211475492
2011-10-09,6084.55,6117.41,6076.86,6099.77,261838899
2011-10-10,6099.77,6136.97,6099.63,6136.97,200371836
2011-10-11,6136.97,6152.83,6106.2,6118.62,207339413
2011-10-12,6118.62,6118.74,6078.48,6105.04,197229312
2011-10-15,6105.04,6168.14,6105.04,6164.6,171285290
2011-10-16,6164.6,6166.44,6123.16,6135.12,201276954
2011-10-17,6135.12,6156.27,6124.98,6131.8,172041622
2011-10-18,6131.8,6150.67,6100.07,6150.64,206093155
2011-10-19,6150.64,6150.64,6094.33,6106.74,221523046
2011-10-22,6106.74,6109.45,6054.79,6108.94,201534842
2011-10-23,6108.94,6144.8,6102.32,6136.4,240127433
2011-10-24,6136.4,6155.25,6120.17,6132.25,219075841
2011-10-25,6132.25,6163.57,6125.41,6155.18,254411613
2011-10-26,6155.18,6155.18,6119.65,6147.54,186906257
2011-10-29,6147.54,6238.98,6147.31,6235.64,247488912
2011-10-30,6235.64,6239.76,6203.72,6229.64,257512224
2011-10-31,6229.64,6231.43,6202.64,6224.3,223863229
2011-11-01,6224.3,6224.3,6149.27,6155.1,192716492
2011-11-02,6155.1,6215.8,6150.48,6215.67,172391288
2011-11-12,6215.67,6274.36,6215.67,6252.95,161147141
2011-11-13,6252.95,6260.45,6231.39,6257.27,193160963
2011-11-14,6257.27,6266.34,6235.83,6238.02,221306337
2011-11-15,6238.02,6251,6217.92,6227.79,193357402
2011-11-16,6227.79,6230.56,6207.57,6219.95,223190388
2011-11-19,6219.95,6219.95,6181.93,6198.87,158024162
2011-11-20,6198.87,6214.02,6185.23,6207.02,173929286
2011-11-21,6207.02,6208.23,6152.41,6153.57,241445955
2011-11-22,6153.57,6169.65,6091.72,6103.08,300055898
2011-11-23,6103.08,6104.2,6067.46,6086.1,199291602
2011-11-26,6086.1,6086.1,6038.47,6057.59,225086413
2011-11-27,6057.59,6068.63,6043.8,6047.91,218800036
2011-11-28,6047.91,6123.23,6046.89,6118.64,266197067
2011-11-29,6118.64,6130.77,6092.69,6111.86,233503841
2011-11-30,6111.86,6115.78,6086.43,6104.56,212840260
2011-12-03,6104.56,6175.63,6104.56,6169.61,205725884
2011-12-04,6169.61,6175.63,6157.95,6169.23,207517515
2011-12-05,6169.23,6229.77,6169.04,6228.16,226771254
2011-12-06,6228.16,6228.16,6194.49,6216.9,184935096
2011-12-07,6216.9,6251.98,6213.87,6251.92,228869160
2011-12-10,6251.92,6302.84,6249.92,6302.84,244189901
2011-12-11,6302.84,6303.93,6275.32,6288.11,228772443
2011-12-12,6288.11,6289.89,6249.81,6273.27,216835527
2011-12-13,6273.27,6292.36,6176.09,6191.51,361121968
2011-12-14,6191.51,6256.9,6190.39,6238.87,250237169
2011-12-17,6238.87,6261.17,6228.78,6253.66,232493690
2011-12-18,6253.66,6282.81,6250.28,6267.67,274876600
2011-12-19,6267.67,6278.5,6251.94,6275.92,300198036
2011-12-20,6275.92,6288.42,6260.85,6288.28,229574727
2011-12-21,6288.28,6335.89,6288.28,6330.01,224834513
2011-12-24,6330.01,6384.86,6330.01,6384.08,309152604
2011-12-25,6384.08,6393.79,6366.28,6382.33,345837299
2011-12-26,6382.33,6415.19,6371.01,6414.47,283017003
2011-12-27,6414.47,6426.83,6390.84,6400.1,258986629
2011-12-28,6400.1,6418.77,6381.97,6418.13,224059631
2011-12-31,6418.13,6439.57,6388.88,6417.73,222436616
2012-01-01,6417.73,6418.41,6372.7,6386.04,228600001
2012-01-02,6386.04,6398.8,6376.84,6398.72,249825906
2012-01-03,6398.72,6424.76,6398.12,6413.88,284942820
2012-01-04,6413.88,6420.93,6392.34,6407.87,218639998
2012-01-07,6407.87,6457.68,6407.43,6452.38,326554063
2012-01-08,6452.38,6471.06,6447.79,6467.61,316804182
2012-01-09,6467.61,6470.97,6430.35,6441.62,288501211
2012-01-10,6441.62,6479.59,6439.84,6476.6,322862099
2012-01-11,6476.6,6497.92,6466.42,6486.41,305486504
2012-01-14,6486.41,6497.99,6464.57,6494.77,322994050
2012-01-15,6494.77,6500.7,6466.42,6492.4,304078240
2012-01-16,6492.4,6492.4,6402.82,6420.89,376772407
2012-01-17,6420.89,6429.39,6352.28,6370.16,348612902
2012-01-18,6370.16,6384.71,6315.27,6377.99,307798704
2012-01-21,6377.99,6464.42,6377.99,6464.17,292947101
2012-01-22,6464.17,6467.95,6441.54,6450.58,297053631
2012-01-23,6450.58,6467.87,6441.02,6460.55,328829745
2012-01-24,6460.55,6487.15,6449.34,6466.54,308090436
2012-01-25,6466.54,6480.8,6450.33,6476.86,272241536
2012-01-28,6476.86,6537.77,6476.86,6537.12,304600082
2012-01-29,6537.12,6555.54,6531.87,6554.77,371583509
2012-01-30,6554.77,6568.99,6528.54,6560.25,428648397
2012-01-31,6560.25,6628.09,6559.42,6626.04,430363918
2012-02-01,6626.04,6663.5,6618.38,6663.48,500402885
2012-02-04,6663.48,6778.97,6663.48,6733.68,497022877
2012-02-05,6733.68,6758.91,6716.69,6758.87,358504433
2012-02-06,6758.87,6767.05,6718.54,6738.91,349206197
2012-02-07,6738.91,6747.8,6725.92,6743.55,362037363
2012-02-08,6743.55,6799.29,6743.12,6797.09,375050197
2012-02-11,6797.09,6816.63,6778.84,6804.03,366749585
2012-02-12,6804.03,6810.2,6771.95,6802.94,410622912
2012-02-13,6802.94,6834.16,6802.82,6831.56,390318581
2012-02-14,6831.56,6841.55,6792.95,6816.49,550800615
2012-02-15,6816.49,6830.27,6791.08,6811.97,275194978
2012-02-18,6811.97,6842.77,6811.88,6830.31,333328434
2012-02-19,6830.31,6872.4,6813.32,6869.95,425393031
2012-02-20,6869.95,6922.17,6869.95,6904.38,447129090
2012-02-21,6904.38,6979.09,6904.38,6966.73,477449841
2012-02-22,6966.73,7055.38,6966.73,7031.26,442693355
2012-02-25,7031.26,7127.42,7031.26,7120.4,514692185
2012-02-26,7120.4,7158.64,7071.55,7133.09,504853996
2012-02-27,7133.09,7198.87,7109.31,7194.7,450890868
2012-02-28,7194.7,7290.38,7097.32,7214.06,708868831
2012-02-29,7214.06,7278.19,7180.18,7271.82,491307280
2012-03-03,7271.82,7337.03,7271.82,7336.21,541291634
2012-03-04,7336.21,7354.17,7276.57,7351.28,547106054
2012-03-05,7351.28,7371.04,7304.13,7353.79,675299069
2012-03-06,7353.79,7399.91,7334.47,7399.87,638759956
2012-03-07,7399.87,7399.87,7265.31,7374.92,543666104
2012-03-10,7374.92,7491.13,7374.92,7481.27,533431033
2012-03-11,7481.27,7535.26,7472.08,7533.74,639429101
2012-03-12,7533.74,7549.35,7498.82,7539.7,725374372
2012-03-13,7539.7,7576.12,7506.29,7521.6,762198560
2012-03-14,7521.6,7587.98,7521.6,7567.98,684794788
2012-03-17,7567.98,7623.7,7553.74,7600.57,709341701
2012-03-18,7600.57,7617.34,7555.05,7615.69,748970769
2012-03-19,7615.69,7658.43,7590.62,7616.01,907286778
2012-03-20,7616.01,7616.01,7497.37,7518.66,846538426
2012-03-21,7518.66,7575.51,7486.06,7540.27,792363232
2012-03-24,7540.27,7676.47,7539.4,7675.61,638081925
2012-03-25,7675.61,7759.97,7675.12,7758.66,737145356
2012-03-26,7758.66,7824.12,7736.67,7782.85,587265211
2012-03-27,7782.85,7830.29,7760.56,7767.33,503996619
2012-03-28,7767.33,7797.29,7722.84,7782.84,553610316
2012-03-31,7782.84,7852.85,7782.84,7835.15,483818914
2012-04-01,7835.15,7908.54,7796.09,7907.41,502973256
2012-04-02,7907.41,7944.36,7863.75,7908.3,477973417
2012-04-03,7908.3,7938.75,7902.1,7930.58,556894765
2012-04-04,7930.58,7940.36,7886.26,7895.36,588756733
2012-04-07,7895.36,7896.02,7826.45,7862.51,556901151
2012-04-08,7862.51,7887.82,7591.13,7717.72,905994158
2012-04-09,7717.72,7717.72,7611.25,7697.7,498155430
2012-04-10,7697.7,7705.79,7531.62,7551.88,540625458
2012-04-11,7551.88,7575.97,7347.43,7573.28,544634975
2012-04-14,7573.28,7604.36,7509.14,7524.36,451239349
2012-04-15,7524.36,7525.21,7338.87,7348.33,448848402
2012-04-16,7348.33,7378.4,7209.36,7277.89,536644873
2012-04-17,7277.89,7516.66,7277.89,7511.72,621709592
2012-04-18,7511.72,7560.59,7472.26,7513.85,554169085
2012-04-21,7513.85,7622.16,7502.72,7618.07,491814431
2012-04-22,7618.07,7639.21,7561.54,7581.16,707877817
2012-04-23,7581.16,7581.16,7498.43,7525.17,481985606
2012-04-24,7525.17,7551.17,7471.02,7512.26,421725196
2012-04-25,7512.26,7558.61,7508.73,7541.5,415125308
2012-04-28,7541.5,7617.11,7540.64,7607.59,379463248
2012-04-29,7607.59,7610,7538.94,7555.77,379036509
2012-04-30,7555.77,7559.75,7499.27,7558.47,341813287
2012-05-01,7558.47,7581.34,7532.78,7545.28,367556104
2012-05-02,7545.28,7586.5,7529.4,7545.91,368282058
2012-05-05,7545.91,7545.91,7397.53,7450.26,466222817
2012-05-06,7450.26,7457.65,7368.4,7377.61,349537577
2012-05-07,7377.61,7377.61,7281.6,7358.87,357443804
2012-05-08,7358.87,7372.19,7320.05,7371.42,278687003
2012-05-09,7371.42,7371.42,7211.21,7221.5,389680434
2012-05-12,7221.5,7234.75,7032.27,7233.2,502503970
2012-05-13,7233.2,7245.32,7171.81,7182.95,423819430
2012-05-14,7182.95,7182.95,7052.93,7067.99,338345484
2012-05-15,7067.99,7113.41,7053.75,7104.24,330191503
2012-05-16,7104.24,7104.24,7005.37,7099.9,312645789
2012-05-19,7099.9,7099.9,6961.09,6966.37,306179936
2012-05-20,6966.37,7014.74,6959.08,6979.55,246297783
2012-05-21,6979.55,7029.35,6979.55,7029.35,296795499
2012-05-22,7029.35,7121.75,7029.35,7103.52,326353127
2012-05-23,7103.52,7103.52,7045.87,7061.43,257731026
2012-05-26,7061.43,7080.17,7010.49,7013.91,271612932
2012-05-27,7013.91,7026.43,6977,6989.45,202522183
2012-05-28,6989.45,7056.88,6989.45,7056.68,239415104
2012-05-29,7056.68,7080.47,7031.9,7033.11,254446820
2012-05-30,7033.11,7033.55,6928.04,6975.27,270585516
2012-06-02,6975.27,6975.27,6672.86,6681.18,329684018
2012-06-03,6681.18,6752.22,6653.33,6747.69,302985210
2012-06-04,6747.69,6774.81,6671.56,6770.19,293336664
2012-06-05,6770.19,6795.79,6733.9,6736.82,234707299
2012-06-06,6736.82,6806.17,6615.97,6661.26,287761463
2012-06-09,6661.26,6751.17,6643.6,6663.03,278137785
2012-06-10,6663.03,6751.47,6657.38,6749.49,265357618
2012-06-11,6749.49,6830.61,6749.49,6790.96,336595174
2012-06-12,6790.96,6791.39,6711.1,6727.83,271088083
2012-06-13,6727.83,6770.19,6726.89,6744.53,207203803
2012-06-16,6744.53,6816.79,6565.82,6724.46,448788635
2012-06-17,6724.46,6766.3,6713.89,6754.23,204891058
2012-06-18,6754.23,6812.83,6754.23,6807.51,270852762
2012-06-19,6807.51,6821.88,6790.24,6817.26,274337675
2012-06-20,6817.26,6840.87,6805.81,6838.05,243442729
2012-06-23,6838.05,6838.05,6770.49,6774.26,238353954
2012-06-24,6774.26,6776.69,6729.23,6745.36,246514591
2012-06-25,6745.36,6753.34,6678.43,6683.34,214148110
2012-06-26,6683.34,6719.01,6680.6,6696.84,174200008
2012-06-27,6696.84,6704.86,6543.62,6585.63,281018258
2012-06-30,6585.63,6730.33,6585.63,6709.91,209295879
2012-07-01,6709.91,6718.5,6670.84,6705.49,199676382
2012-07-02,6705.49,6743.92,6692.65,6742.04,325756919
2012-07-03,6742.04,6907.18,6742.04,6885.27,406517469
2012-07-04,6885.27,6889.92,6822.79,6834.77,283470790
2012-07-07,6834.77,6859.66,6788.97,6859.59,271984837
2012-07-08,6859.59,6872.74,6834.53,6855.12,400806925
2012-07-09,6855.12,6855.18,6750.48,6756.99,347609006
2012-07-10,6756.99,6762.11,6682.16,6713.18,405126049
2012-07-11,6713.18,6722.93,6628.69,6659.58,347284395
2012-07-14,6659.58,6703.13,6652.61,6701.09,320407520
2012-07-15,6701.09,6701.65,6627.93,6662.96,336310864
2012-07-16,6662.96,6681.74,6633.94,6641.3,257384606
2012-07-17,6641.3,6650.53,6574.28,6588.81,256641112
2012-07-18,6588.81,6637.81,6555.91,6628.26,234056132
2012-07-21,6628.26,6670.92,6621.21,6665.65,185772866
2012-07-22,6665.65,6701.3,6645.89,6700.36,190875783
2012-07-23,6700.36,6701.19,6633.18,6641.1,252141620
2012-07-24,6641.1,6671.24,6627.69,6670.02,166637679
2012-07-25,6670.02,6675.54,6649.75,6666.8,180638013
2012-07-28,6666.8,6789.14,6666.8,6767.81,278570571
2012-07-29,6767.81,6774.22,6736.17,6769.12,253287715
2012-07-30,6769.12,6825.31,6769.12,6822.86,267233073
2012-07-31,6822.86,6879.82,6813.13,6878.19,262628958
2012-08-01,6878.19,6898.23,6849.17,6892.62,258554277
2012-08-04,6892.62,6965.37,6892.62,6951.66,257973305
2012-08-05,6951.66,6959.59,6924.04,6945.11,254340973
2012-08-06,6945.11,6958.63,6933.85,6943.64,277853476
2012-08-07,6943.64,6967.8,6943.64,6961.34,254959923
2012-08-08,6961.34,6983.19,6941.6,6953.59,249899572
2012-08-11,6953.59,7004.58,6953.59,6987.06,199709913
2012-08-12,6987.06,6996.15,6953.05,6995.4,180272873
2012-08-13,6995.4,7002.83,6961.45,6965.66,235607050
2012-08-14,6965.66,6980.84,6937.28,6968.31,211171928
2012-08-15,6968.31,7008.83,6967.15,7003.79,211251280
2012-08-25,7003.79,7104.68,7003.79,7104.48,272463753
2012-08-26,7104.48,7114.3,7082.54,7104.19,275920805
2012-08-27,7104.19,7140.79,7094.81,7137.86,237134296
2012-08-28,7137.86,7157.84,7120.59,7137.81,252883550
2012-08-29,7137.81,7142.72,7122.01,7139.01,234615028
2012-09-01,7139.01,7179.49,7127.98,7134.24,272692068
2012-09-02,7134.24,7136.38,7088.39,7090.9,219313723
2012-09-03,7090.9,7107.19,7065.54,7078.53,220941262
2012-09-04,7078.53,7079.59,7017.13,7050.34,239774348
2012-09-05,7050.34,7056.08,7027.93,7049.51,215771399
2012-09-08,7049.51,7113.97,7049.51,7105.04,234177417
2012-09-09,7105.04,7112.15,7071.39,7095.76,318921063
2012-09-10,7095.76,7099.31,7048.37,7072.6,262958568
2012-09-11,7072.6,7094.08,7065.27,7086.8,209476926
2012-09-12,7086.8,7121.84,7084.46,7104.5,199133542
2012-09-15,7104.5,7178.44,7104.5,7165.86,233318546
2012-09-16,7165.86,7169.58,7143.69,7155.77,207061768
2012-09-17,7155.77,7162.16,7134.7,7149.42,193734634
2012-09-18,7149.42,7152.03,7093.39,7105.52,200573598
2012-09-19,7105.52,7125.31,7032.7,7057.01,190574989
2012-09-22,7057.01,7059.6,7009.67,7031.04,156051435
2012-09-24,7031.04,7034.8,6909.19,6960.65,228037953
2012-09-25,6960.65,6979.65,6909.16,6977.67,175350632
2012-09-26,6977.67,6977.67,6865.85,6878.72,213313038
2012-09-29,6878.72,6899.97,6797.19,6807.71,220793485
2012-09-30,6807.71,6861.21,6785.7,6839.83,191873451
2012-10-01,6839.83,6893.17,6839.83,6882.12,182922101
2012-10-02,6882.12,6909.09,6876.28,6896.1,172314712
2012-10-03,6896.1,6898.07,6868.32,6887.29,159809061
2012-10-06,6887.29,6929.53,6876.91,6887.97,175886067
2012-10-07,6887.97,6888.33,6818.74,6863.29,173179826
2012-10-08,6863.29,6863.29,6755.25,6807.3,196733328
2012-10-09,6807.3,6818.4,6776.37,6790.2,147481775
2012-10-10,6790.2,6800.61,6752.56,6796.99,159097831
2012-10-13,6796.99,6798.66,6667.8,6682.47,274811022
2012-10-14,6682.47,6687.62,6635.43,6661.99,204867936
2012-10-15,6661.99,6725.12,6658.94,6723.21,171480319
2012-10-16,6723.21,6755.13,6720.89,6749,250933723
2012-10-17,6749,6815.02,6749,6811.19,208428601
2012-10-20,6811.19,6811.43,6756.3,6809.3,186524664
2012-10-21,6809.3,6833.78,6766.82,6780,185755916
2012-10-22,6780,6788.65,6732.14,6741.82,175559492
2012-10-23,6741.82,6742.2,6708.96,6729.48,144098672
2012-10-24,6729.48,6792.41,6679.59,6791.04,147730497
2012-11-03,6791.04,6801.86,6765.59,6800.82,144056280
2012-11-04,6800.82,6824.16,6792.53,6813.62,157223677
2012-11-05,6813.62,6846.27,6804.84,6843.15,163063009
2012-11-06,6843.15,6919.17,6841.2,6919.17,210367631
2012-11-07,6919.17,6961.02,6917.44,6941.97,197028741
2012-11-10,6941.97,6941.97,6891.55,6919.06,157599805
2012-11-11,6919.06,6922.08,6862.99,6884.29,172381641
2012-11-12,6884.29,6884.29,6820.69,6829.53,138861654
2012-11-13,6829.53,6836.2,6807.37,6828.19,139927436
2012-11-14,6828.19,6843.35,6806.15,6816.93,153293376
2012-11-17,6816.93,6817.22,6763.35,6792.53,132341907
2012-11-18,6792.53,6797.24,6748.81,6765.29,156513509
2012-11-19,6765.29,6769.28,6631.32,6666.46,195524747
2012-11-20,6666.46,6701.61,6617.63,6662.04,181504987
2012-11-21,6662.04,6668.34,6601.63,6609.7,163499973
2012-11-24,6609.7,6675.03,6609.22,6665.49,141360647
2012-11-25,6665.49,6665.49,6508.52,6524.15,184168953
2012-11-26,6524.15,6559.24,6423.6,6547.19,205777894
2012-11-27,6547.19,6550.76,6436.81,6462.46,209800606
2012-11-28,6462.46,6550.27,6461.9,6533.14,204823191
2012-12-01,6533.14,6690.62,6531.89,6688.18,212435448
2012-12-02,6688.18,6714.69,6667.14,6708.01,263773671
2012-12-03,6708.01,6737.66,6706.41,6732.46,210581044
2012-12-04,6732.46,6732.46,6686.9,6716.46,175575095
2012-12-05,6716.46,6740.48,6702.18,6729.19,193149594
2012-12-08,6729.19,6788.47,6727.6,6778.09,171254155
2012-12-09,6778.09,6808.86,6769.53,6783.55,184019274
2012-12-10,6783.55,6783.55,6736.63,6741.93,166194454
2012-12-11,6741.93,6767.52,6728.5,6763.12,146753771
2012-12-12,6763.12,6776.3,6754.88,6769.96,188100824
2012-12-15,6769.96,6826.6,6769.49,6823.8,193976145
2012-12-16,6823.8,6852.59,6805.45,6851.16,213633706
2012-12-17,6851.16,6873.73,6840.48,6870.98,233886344
2012-12-18,6870.98,6881.7,6848.63,6858.24,345049334
2012-12-19,6858.24,6889.59,6852.85,6888.59,213163482
2012-12-22,6888.59,6903.09,6847.97,6902.53,220592801
2012-12-23,6902.53,6904.73,6880.45,6890.31,198767462
2012-12-24,6890.31,6892.86,6865.49,6881.16,187772197
2012-12-25,6881.16,6890.55,6849.57,6864.65,186925992
2012-12-26,6864.65,6867.8,6826.57,6866.71,161431254
2012-12-29,6866.71,6889.12,6856.02,6877.06,164704157
2012-12-30,6877.06,6881.72,6809.49,6824.11,159862729
2012-12-31,6824.11,6833.42,6772.19,6801.22,164570918
2013-01-01,6801.22,6860.1,6801.22,6860.01,150324652
2013-01-02,6860.01,6941.21,6860.01,6940.31,204538928
2013-01-05,6940.31,7010,6940.31,7010,271945086
2013-01-06,7010,7016.19,6980.1,7004.71,227834711
2013-01-07,7004.71,7017.71,6976.96,7014.9,186075777
2013-01-08,7014.9,7055.94,7007.37,7053.29,326920615
2013-01-09,7053.29,7136.64,7052.78,7126.71,254189386
2013-01-12,7126.71,7176.45,7126.71,7165.76,245221167
2013-01-13,7165.76,7165.76,7102.14,7115.19,235501374
2013-01-14,7115.19,7117.43,7078.8,7087.83,198700199
2013-01-15,7087.83,7088.06,7005.93,7018.52,194803783
2013-01-16,7018.52,7038.25,6994.39,7036.33,173215964
2013-01-19,7036.33,7054.96,7016.14,7050.38,182166399
2013-01-20,7050.38,7058.38,7038.68,7054.36,160857518
2013-01-21,7054.36,7054.67,6952.54,6984.8,207113244
2013-01-22,6984.8,7007.78,6960.03,7007.61,168673226
2013-01-23,7007.61,7011.03,6960.03,6998.34,214957183
2013-01-26,6998.34,7025.76,6996.1,7025.31,217102225
2013-01-27,7025.31,7029.84,7005.2,7023.74,181257724
2013-01-28,7023.74,7037.65,7015.64,7021.58,202995750
2013-01-29,7021.58,7027.83,7006.6,7027.81,197028935
2013-01-30,7027.81,7044.4,7019.92,7043.55,280292109
2013-02-02,7043.55,7077.74,7040.62,7057.59,264195442
2013-02-03,7057.59,7057.59,7012.91,7033.3,217644973
2013-02-04,7033.3,7048.05,7018.2,7025.44,194009367
2013-02-05,7025.44,7025.44,6955.33,6992.52,441378955
2013-02-06,6992.52,7032.64,6971.36,6982.89,235931825
2013-02-09,6982.89,7009.46,6978.63,6996.72,196255766
2013-02-10,6996.72,7013.16,6994.8,7012.17,220607502
2013-02-11,7012.17,7031.48,7003.84,7030.78,210240202
2013-02-12,7030.78,7057.21,7020.62,7057.19,223579861
2013-02-13,7057.19,7067.24,7045.3,7062.98,232271155
2013-02-16,7062.98,7087.85,7061.73,7087.82,228427689
2013-02-17,7087.82,7094.37,7056.89,7071.57,181656801
2013-02-18,7071.57,7071.66,7027.66,7056.53,194299705
2013-02-19,7056.53,7056.53,7000.87,7025.74,234242221
2013-02-20,7025.74,7035.27,7012.76,7034.74,243176754
2013-02-23,7034.74,7044.11,7026.4,7041.58,172943258
2013-02-24,7041.58,7058.16,7031.77,7043.65,237693095
2013-02-25,7043.65,7060.07,7033.98,7042.42,226139791
2013-02-26,7042.42,7042.42,6980.87,6988.19,206831824
2013-02-27,6988.19,7015.95,6988.19,6998.33,171140830
2013-03-02,6998.33,7024.22,6998.33,7016.61,150531601
2013-03-03,7016.61,7022.03,6973.18,6988.07,161764013
2013-03-04,6988.07,6988.07,6943.14,6956.53,157300323
2013-03-05,6956.53,6964.81,6927.23,6953.21,141804797
2013-03-06,6953.21,7005.58,6953,6999.53,165027433
2013-03-09,6999.53,7062.04,6999.13,7027.49,181381673
2013-03-10,7027.49,7033.4,7002.43,7019.2,149353030
2013-03-11,7019.2,7042.14,7011.49,7030.93,161350754
2013-03-12,7030.93,7030.93,6979.68,6986.45,183060345
2013-03-13,6986.45,7030.89,6968.14,7025.37,238497997
2013-03-16,7025.37,7057.95,7025.37,7051.18,199605763
2013-03-17,7051.18,7085.8,7032.64,7081.88,232309904
2013-03-18,7081.88,7082.68,7040.74,7057.44,201363880
2013-03-19,7057.44,7081.34,7051.95,7076.04,184676369
2013-03-20,7076.04,7095.53,7070.94,7095.48,170849354
2013-03-23,7095.48,7095.57,7075.65,7094.18,170801378
2013-03-24,7094.18,7142.75,7090.41,7137.54,209036765
2013-03-25,7137.54,7162.91,7127.16,7162.89,184302983
2013-03-26,7162.89,7186.24,7144.57,7176.88,210287791
2013-03-27,7176.88,7185.75,7162.45,7177.62,222229374
2013-03-30,7177.62,7190.4,7129.51,7157.64,223919746
2013-03-31,7157.64,7157.64,7100.3,7125.73,170203187
2013-04-01,7125.73,7157.85,7120.52,7157.85,145723850
2013-04-02,7157.85,7173.56,7140.31,7172.57,178260509
2013-04-03,7172.57,7181.05,7147.87,7178.1,209929375
2013-04-06,7178.1,7178.1,7091.78,7113.74,231641049
2013-04-07,7113.74,7135.84,7083.43,7112.59,184659933
2013-04-08,7112.59,7170.1,7112.59,7160.52,231736746
2013-04-09,7160.52,7197.89,7160.52,7190.31,249998257
2013-04-10,7190.31,7242.5,7187.85,7237.82,265585448
2013-04-13,7237.82,7248.18,7214.91,7223.02,259385695
2013-04-14,7223.02,7223.02,7166.14,7195.67,288630239
2013-04-15,7195.67,7197.75,7132.1,7145.6,256433399
2013-04-16,7145.6,7145.6,7058.9,7096.99,236907138
2013-04-17,7096.99,7108.45,7028.39,7060.04,247770690
2013-04-20,7060.04,7098.48,7044.97,7098.48,217507671
2013-04-21,7098.48,7100.84,7075.63,7099.17,210147754
2013-04-22,7099.17,7126.42,7082.46,7124.3,207566900
2013-04-23,7124.3,7125.91,7095.37,7124.4,230334158
2013-04-24,7124.4,7133.44,7113.59,7127.68,212546387
2013-04-27,7127.68,7163.39,7127.68,7149.97,207625472
2013-04-28,7149.97,7150.81,7115.93,7140.83,211927436
2013-04-29,7140.83,7166.93,7136.29,7166.93,255473684
2013-04-30,7166.93,7185.86,7153.76,7179.8,225021388
2013-05-01,7179.8,7182.75,7150.82,7175.36,192597613
2013-05-04,7175.36,7217.59,7173.42,7214.06,179982513
2013-05-05,7214.06,7215.92,7192.72,7205.75,177723263
2013-05-06,7205.75,7215.74,7171.94,7189.13,176597809
2013-05-07,7189.13,7192.13,7169.81,7182.48,142372246
2013-05-08,7182.48,7217.45,7182.48,7206.27,136567389
2013-05-11,7206.27,7234.57,7206.27,7220.42,155923942
2013-05-12,7220.42,7226.47,7184.63,7195.17,148691331
2013-05-13,7195.17,7195.17,7122.87,7158.75,210290908
2013-05-14,7158.75,7179.46,7123.19,7139.3,185453332
2013-05-15,7139.3,7147.62,7085.31,7147.42,248387495
2013-05-18,7147.42,7229.7,7147.04,7229.02,390708626
2013-05-19,7229.02,7312.59,7222.45,7300.34,428616810
2013-05-20,7300.34,7342.63,7291.64,7307.36,366491854
2013-05-21,7307.36,7362.86,7302.98,7355.27,239707497
2013-05-22,7355.27,7374.28,7345.42,7363.13,222293586
2013-05-25,7363.13,7363.13,7298.98,7333.83,212694209
2013-05-26,7333.83,7340.71,7311.78,7319.82,250038149
2013-05-27,7319.82,7331.07,7303,7326.93,165510866
2013-05-28,7326.93,7379.39,7323.24,7378,214891999
2013-05-29,7378,7419.94,7378,7404.12,266138799
2013-06-01,7404.12,7435.19,7353.38,7435.19,239825914
2013-06-02,7435.19,7477.12,7435.06,7472.14,316313347
2013-06-03,7472.14,7571.63,7465.63,7557.24,398771064
2013-06-04,7557.24,7620.52,7556.43,7576.63,384919090
2013-06-05,7576.63,7615.82,7542.35,7613.35,242459501
2013-06-08,7613.35,7683.13,7613.35,7645.65,242847735
2013-06-09,7645.65,7648.15,7611.86,7642.24,226461377
2013-06-10,7642.24,7658.72,7626.11,7635.75,295600155
2013-06-11,7635.75,7639.23,7576.85,7583.28,247333471
2013-06-12,7583.28,7627.54,7570.69,7623.89,250673135
2013-06-15,7623.89,7623.89,7245.08,7294.38,472197179
2013-06-16,7294.38,7361.96,7268.38,7330.48,333598853
2013-06-17,7330.48,7463.55,7330.48,7463.37,287859091
2013-06-18,7463.37,7527.23,7462.97,7526.29,242460901
2013-06-19,7526.29,7536.63,7491.22,7526.26,200641294
2013-06-22,7526.26,7527.38,7435.98,7527.36,253966528
2013-06-23,7527.36,7564.15,7527.36,7561.5,259078491
2013-06-24,7561.5,7561.79,7486.36,7500.69,209639320
2013-06-25,7500.69,7527.57,7489.36,7517.36,191065375
2013-06-26,7517.36,7535.76,7494.35,7504.38,180211223
